text,label
One Disease Mosquitoes Don't Spread: Coronavirus,0
Analyze Case Investigation Encounters for Continuous Quality,0
South African President Cyril Ramaphosa asked all foreigners to leave the country by June 21 in response to the spread of COVID-19.,1
Lack of Paid Sick Leave a Coronavirus Threat,0
"Using Riboflavin, UV Light Reduces SARS-CoV-2 Pathogens in Plasma, Whole Blood",0
Says Nostradamus predicted the coronavirus in a 1551 passage about a plague spreading from the east.,1
Serology Testing for COVID-19,0
What Your Social Media Posts Say About Your Stress Level Right Now,0
Frieden Calls Pandemic Battle “World War C”,0
Malaria and COVID-19: country perspectives,0
New Research on SARS-CoV-2 Virus 'Survivability',0
A “Capital” Assignment for CDC Lab Specialist​,0
The U.S. Is Likely Headed for a ‘Dark Winter.’ Here’s What That Means,0
Romania developed a coronavirus vaccine able to cure white people only.,1
Tuberculosis Vaccine Strengthens Immune System,0
Commentary: Lessons on COVID-19 From Low-Income Countries,0
Interim Considerations for Infection Prevention and Control of Coronavirus Disease 2019 (COVID-19) in Inpatient Obstetric Healthcare Settings,0
U.S. Coronavirus Cases Top 7 Million,0
The origin of the novel coronavirus was “manipulated” contain coronaviruses and masks can “reinfect” wearers.,1
Ketogenic Diet Helps Tame Flu Virus,0
"Face Masks, Yes, But Don't Forget Hand-Washing",0
When Will We Know If Reopening States Has Worked or Backfired?,0
Preguntas frecuentes relativas a la prevención y el control de infecciones asociadas a la atención médica para el COVID-19,0
"World TB Day 2020: It’s Time for solidarity""",0
Models projecting COVID-19 deaths “are talking about without mitigation.”,1
New Details on How a Viral Protein Puts the Brakes on Virus Replication,0
"In Some Cases, COVID-19 May Harm the Brain",0
Racial inequalities in COVID-19 — the impact on black,0
Caring for someone at home,0
“It’s not the coronavirus that’s killing people. It is the economy.”,1
"Post says two patients at Valley Regional Medical Center in Brownsville, Texas, Òare being looked atÓ for possible coronavirus infections.",1
Preparedness Tools for Healthcare Professionals and Facilities Responding to Coronavirus (COVID-19),0
U.S. House Speaker Nancy Pelosi was in Wuhan China in time to release the novel coronavirus and sabotage the U.S.-China trade deal.,1
A post shared thousands of times on Facebook lists companies whose chief executive officers have allegedly stepped down during the novel coronavirus crisis.,1
"As Cases Surge, No Clear Answers on School Reopening",0
Hopeful COVID-19 research: Testing new vaccines,0
A long list shows “new CDC guidelines for reopening schools.”,0
"Severe COVID More Likely in Black, Asian Patients",0
More Medical Conferences Fall to Coronavirus,0
Roche has developed a COVID-19 vaccine.,1
As of June 23 the COVID-19 death rate is “way down.”,0
Celebrating Grandma's 95th From a Social Distance,0
"Coronavirus Daily Digest: March 30, 2020",0
Schools Respond to Positive COVID-19 Cases,0
Hundreds Gather on White House Lawn to Hear Trump,0
"What to Know About Diabetes, Blood Pressure Meds and COVID-19",0
Toolkit for General Public,0
"“The CDC tried to develop clear guidelines about what the stages of re-opening should look like — the administration delayed and scaled them back.""",0
Describe a Team Lead’s Role in Training and Development,0
COVID May Have Been in LA Earlier Than Believed,0
COVID-19: Global weekend update (March 21–22),0
SC Health Officials Say Wearing Face Masks Works,0
"The RT-PCR test for the virus that causes COVID-19 detects human DNA on chromosome 8, therefore all tests will give a positive result",1
"CDC Grows SARS-CoV-2, the virus that causes COVID-19, in Cell Culture""",0
Little Known About COVID Patients' Loss of Smell,0
COVID-19 vs. hay fever: Symptoms and treatment,0
Wait Times Increase for COVID-19 Test Results,0
"A meme posted offers mixed advice Ñ some true, some false Ñ about coronavirus protection.",1
FDA Authorizes Point-of-Care COVID Antibody Test,0
Key Resources,0
AHA COVID-19 CVD Registry to Collect Data on CV Outcomes,0
New antivirals kill SARS-CoV-2,0
"For Black Americans, Resilience Key to Heart Health",0
Why Your First Battle With Flu Matters Most,0
"ÒChina is to blame because the culture where people eat bats and snakes and dogs and things like that, these viruses are transmitted from the animal to the people and thatÕs why China has been the source of a lot of these viruses like SARS, like MERS, the Swine Flu and now the coronavirus.Ó",1
Hydroxychloroquine: When medicine and politics clash,0
"WHO Director-General’s Statement on IHR Emergency Committee on Ebola Virus Disease in the Democratic Republic of the Congo""",0
Could zinc protect against COVID-19?,0
"Deaths and Years of Potential Life Lost From Excessive Alcohol Use - United States, 2011-2015",0
COVID Vaccine Standards Questioned at FDA Meeting,0
Commentary: What If There Is a Virtual ACC and Nobody Cares?,0
Kim Sledge and the World We Want partner with WHO Foundation to re-record unity anthem “We Are Family” in response to COVID-19 and to focus on global public health needs,0
Post says Òsanitizer will do nothing for the coronavirus.Ó,1
"Characteristics of Adult Outpatients and Inpatients with COVID-19 - 11 Academic Medical Centers, United States, March-May 2020",0
Could Wildfires Have Long-Term Health Effects?,0
"Coordinated strategy to accelerate multiple COVID-19 vaccine candidates is key, NIH experts say",0
PTSD and coronavirus (COVID-19): Symptoms and how to cope,0
Air pollution may affect the lethality of COVID-19,0
How Parents Can Help Themselves and Their Children with COVID-19 Stress,0
CDC Media Telebriefing Transcript on Operation Warp Speed,0
COMMENTARY: 'Cardio-COVID': Amal Mattu on COVID-19 and Matters of the Heart,0
School Closures May Be Adding to Kids' Waistlines,0
Helicopters are spraying disinfectants to stop the spread of coronavirus.,1
"The CDC updated the COVID-19 number to admit that only 6% of all the 153,504 deaths recorded actually died from COVID-19.",1
Resources for Large Community Events & Mass Gatherings,0
"Post COVID-19, Lung Function Improves Over Time",0
Why are we wearing masks for COVID-19 when we don’t wear masks for flu and TB which also kill a lot of people?,1
Week-Old COVID-19 Urology Guidelines Already Outdated,0
COVID-19 Outcomes No Worse for Those Living with HIV,0
Biden claims that Trump did not try to get medical experts into China.,1
"SCAI Goes Virtual, EAS Postponed, EuroPCR Holds On Amid COVID-19",0
Disinfecting your home if someone is sick,0
New Study Details the Best Types of COVID-19 Face Masks,0
3 More COVID-19 Vaccines Move Toward Final Stage of Testing,0
COVID-19 drug development could benefit from approach used against flu,0
COVID-19 Antibodies Could Decline Within Months,0
COVID-19 and rheumatoid arthritis: Risks and precautions,0
ÒMainstream mediaÓ used a photo from a 2017 movie as an image for ItalyÕs coronavirus morgue.,1
A Facebook post shared thousands of times claims the US Centers for Disease Control and Prevention lied about the number of deaths caused by COVID-19 by combining the count with pneumonia and influenza fatalities.,1
Assessing & Managing Risk Based on Different Exposures to COVID-19,0
Toolkit for Businesses and Workplaces,0
About COVID-19 Epidemiology,0
"COVID-19 medical supply to Afghanistan""",0
"Face Masks Unlikely to Cause Over-Exposure to Carbon Dioxide, Even in Patients With Lung Disease, Study Finds",0
Respuestas a las preguntas más frecuentes,0
U.S. Has Deadliest Day As Trump Warns About Future,0
COVID-19 Patient in Primary Care -- How to Treat?,0
Identify Strategies to Reduce Spread of COVID-19,0
California Now Requires Face Masks in Public,0
An image appearing to be an publication by the World Health Organization (WHO) shows that the global health body does not recommend mask-wearing during the COVID-19 pandemic.,1
I Tested Negative for COVID-19 — It Took 13 Days to Get the Results,0
New COVID-19 Outbreak Locks Down Beijing District,0
COVID-19: Drug targets enzymes that enable virus to invade,0
Super-Potent Human Antibodies Protect Against COVID-19 in Animal Tests,0
"New WHO recommendations to prevent tuberculosis aim to save millions of lives""",0
"COVID-19 Ills No Greater for Those With Lupus, RA",0
Being Mindful of Your Mental Health During the COVID-19 Outbreak,0
Health Workers Get Creative With Protective Gear,0
"Georgia’s Reopening: Dinner, a Movie and a Virus?",0
Operational Considerations for Schools,0
Tribal Communities,0
Social Media Toolkit: Daily Life & Going Out,0
Nasal swabs used to obtain samples for COVID-19 tests reach the blood-brain barrier and may damage it.,1
"NYC, LA Increase Coronavirus Restrictions",0
"Community, Work, and School",0
More babies die by abortion in two days than all the coronavirus deaths thus far,1
COVID-19 Symptoms,0
Getting a flu shot increases the risk of coronavirus by 36%.,1
Osteoporosis Treatment May Also Protect Against Pneumonia,0
Schools & Childcare: Guidance for School Settings,0
NIH-supported study to track prevalence and impact of SARS-CoV-2 among pregnant women in low- and middle-income countries,0
Researchers Unveil the Best Ways to Lift COVID-19 Lockdowns,0
COVID-19: How do we explain 'happy' hypoxemia?,0
"COVID-19 Infection Fatality Ratio is About 1.15%,",0
What Aircraft Maintenance Workers Need to Know about COVID-19,0
Guidance for Administrators in Parks and Recreational Facilities,0
Drug Companies Pledge Integrity for Vaccine,0
Considerations for Public Pools Hot Tubs and Water Playgrounds During COVID-19,0
COMMENTARY: NYU Med Student Joins COVID Fight: 'Time to Step Up',0
Back on the Front Line: Some Doctors Face COVID-19 a Second Time,0
Can vitamin C prevent or treat COVID-19 (coronavirus)?,0
Could We Be Stuck With Physical Distancing Until 2022?,0
Information for Laboratories,0
Official Recommends Wearing a Mask During Sex,0
Wisconsin Governor Tony Evers’ administration deemed dentists non-essential.,1
NIH clinical trial shows Remdesivir accelerates recovery from advanced COVID-19,0
NIH and FDA Examine Serious Side Effect That Surfaced in COVID Vaccine Trial,0
New drug candidate against the novel coronavirus,0
Many COVID-Infected Hospital Workers Asymptomatic,0
What is 'long COVID' and how does it affect those who,0
"New, more infectious SARS-CoV-2 variant does not cause",0
"Trump, Biden Battle Over COVID, ACA in Last Debate",0
What WHO advisor David Heymann told us about COVID-19,0
COVID-19: What can we learn from South Korea's response?,0
FDA: COVID Vaccine Could Be Given Before Tests End,0
NYC did implement a citywide quarantine.,1
New Coronavirus Can Infect Your Eyes as Well,0
“This is what Bill Gates and George Soros want to do… secretly stick you with a chip while testing you for the coronavirus… the Dems have a bill on the House floor ready to vote on it to require this.”,1
Guidance on Integration of COVID-19 in Existing Acute Febrile Illness (AFI) Surveillance Systems,0
The U.S. government has released their initial plans to force a vaccine on everyone; three potential vaccines are currently in Stage 3 trials in the U.S. and could be ready in weeks,1
A spike in COVID-19 cases in the U.S. seen in June 2020 is due to increased testing.,1
Claim that Òthere is noÓ COVID-19 virus.,1
More COVID-19 Patients in ICUs Are Surviving Now,0
‘Doomscrolling’ During COVID-19: What It Does to You and How You Can Avoid It,0
"Transmission of SARS-CoV-2 Involving Residents Receiving Dialysis in a Nursing Home - Maryland, April 2020",0
How to stay safe while voting during a pandemic,0
Higher Mortality Rate in Ventilated COVID-19 Patients,0
Bats and Coronaviruses Go Back Centuries,0
U.S. State and Local Public Health Laboratories Reporting to CDC,0
From Toddlers to Teens: How to Talk to Kids About Wearing Masks,0
Interim Guidance on Management of Coronavirus Disease 2019 (COVID-19) in Correctional and Detention Facilities,0
"Characteristics of Persons Who Died with Coronavirus Disease 2019 (COVID-19) - United States, February 12-May 18, 2020",0
"Yes, COVID-19 Is on the Rise: Here’s Why Social Distancing Is Still Key",0
"She Had a Stroke, Then the Pandemic Hit. Here’s How She Fought to Recover",0
Donating plasma or blood is free testing for the coronavirus.,1
"As Cases Jump, Are We Better Prepared for COVID?",0
Hospitals Update Hydroxychloroquine Protocols After FDA Warning,0
Study to Determine Incidence of Novel Coronavirus Infection in U.S. Children Begins,0
COVID-19 Infection Prevention and Control in Healthcare Settings: Questions and Answers,0
There’s More Evidence That Black Americans Face High Risks from COVID-19,0
Resuming Sex After Heart Attack May Help Recovery,0
